CO_PER_ROL,CONAME,CEOANN,AGE,TDC2,GVKEY,EXECID,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,SICDESC,INDDESC,SPCODE,TICKER,SPINDEX,SIC
70937,LULULEMON ATHLETICA INC,CEO,47,8294.048,178015,64398,2019,2018-08-20,,,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,"Apparel, Accessories & Luxury Goods",SP,LULU,2520,2300
70937,LULULEMON ATHLETICA INC,CEO,48,7590.082,178015,64398,2020,2018-08-20,,,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,"Apparel, Accessories & Luxury Goods",SP,LULU,2520,2300
70937,LULULEMON ATHLETICA INC,CEO,49,5265.315,178015,64398,2021,2018-08-20,,,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,"Apparel, Accessories & Luxury Goods",SP,LULU,2520,2300
70937,LULULEMON ATHLETICA INC,CEO,50,10663.869,178015,64398,2022,2018-08-20,,,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,"Apparel, Accessories & Luxury Goods",SP,LULU,2520,2300
70937,LULULEMON ATHLETICA INC,CEO,51,20515.628,178015,64398,2023,2018-08-20,,,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,"Apparel, Accessories & Luxury Goods",SP,LULU,2520,2300
40035,MSCI INC,CEO,55,5689.305,178507,37930,2013,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
40035,MSCI INC,CEO,56,5999.922,178507,37930,2014,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
40035,MSCI INC,CEO,57,52308.832,178507,37930,2015,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
40035,MSCI INC,CEO,58,22164.262,178507,37930,2016,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
40035,MSCI INC,CEO,59,2476.501,178507,37930,2017,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
40035,MSCI INC,CEO,60,2978.454,178507,37930,2018,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
40035,MSCI INC,CEO,61,20229.604,178507,37930,2019,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
40035,MSCI INC,CEO,62,9924.139,178507,37930,2020,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
40035,MSCI INC,CEO,63,10338.311,178507,37930,2021,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
40035,MSCI INC,CEO,64,12998.816,178507,37930,2022,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
40035,MSCI INC,CEO,65,13793.145,178507,37930,2023,1998-01-01,,,INVESTMENT ADVICE,Financial Exchanges & Data,SP,MSCI,4020,6282
53090,ULTA BEAUTY INC,CEO,52,1461.379,178704,41269,2013,2013-07-01,,2021-06-02,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
53090,ULTA BEAUTY INC,CEO,53,4049.186,178704,41269,2014,2013-07-01,,2021-06-02,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
53090,ULTA BEAUTY INC,CEO,54,4622.963,178704,41269,2015,2013-07-01,,2021-06-02,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
53090,ULTA BEAUTY INC,CEO,55,15075.441,178704,41269,2016,2013-07-01,,2021-06-02,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
53090,ULTA BEAUTY INC,CEO,56,10761.264,178704,41269,2017,2013-07-01,,2021-06-02,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
53090,ULTA BEAUTY INC,CEO,57,14482.021,178704,41269,2018,2013-07-01,,2021-06-02,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
53090,ULTA BEAUTY INC,CEO,58,25277.734,178704,41269,2019,2013-07-01,,2021-06-02,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
53090,ULTA BEAUTY INC,CEO,59,10658.555,178704,41269,2020,2013-07-01,,2021-06-02,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
53080,ULTA BEAUTY INC,CEO,54,7186.734,178704,49555,2021,2021-06-02,,,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
53080,ULTA BEAUTY INC,CEO,55,18609.424,178704,49555,2022,2021-06-02,,,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
53080,ULTA BEAUTY INC,CEO,56,10011.023,178704,49555,2023,2021-06-02,,,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",Other Specialty Retail,SP,ULTA,2550,5990
52349,AMERICAN WATER WORKS CO INC,CEO,58,3321.141,179437,04739,2013,,,2014-05-09,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
52347,AMERICAN WATER WORKS CO INC,CEO,54,2327.673,179437,48903,2014,2014-05-09,,2020-04-01,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
52347,AMERICAN WATER WORKS CO INC,CEO,55,2991.505,179437,48903,2015,2014-05-09,,2020-04-01,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
52347,AMERICAN WATER WORKS CO INC,CEO,56,3736.553,179437,48903,2016,2014-05-09,,2020-04-01,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
52347,AMERICAN WATER WORKS CO INC,CEO,57,4357.075,179437,48903,2017,2014-05-09,,2020-04-01,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
52347,AMERICAN WATER WORKS CO INC,CEO,58,4983.114,179437,48903,2018,2014-05-09,,2020-04-01,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
52347,AMERICAN WATER WORKS CO INC,CEO,59,7969.351,179437,48903,2019,2014-05-09,,2020-04-01,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
52339,AMERICAN WATER WORKS CO INC,CEO,57,5298.994,179437,48896,2020,2022-01-31,,2022-02-02,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
52339,AMERICAN WATER WORKS CO INC,CEO,58,9046.391,179437,48896,2021,2022-01-31,,2022-02-02,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
64075,AMERICAN WATER WORKS CO INC,CEO,59,6720.753,179437,46895,2022,2021-12-07,,,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
64075,AMERICAN WATER WORKS CO INC,CEO,60,3066.261,179437,46895,2023,2021-12-07,,,WATER SUPPLY,Water Utilities,SP,AWK,5510,4941
48279,VISA INC,CEO,48,18204.535,179534,20948,2013,2012-11-01,,2016-12-01,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
48279,VISA INC,CEO,49,6000.722,179534,20948,2014,2012-11-01,,2016-12-01,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
48279,VISA INC,CEO,50,9566.556,179534,20948,2015,2012-11-01,,2016-12-01,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
48279,VISA INC,CEO,51,13541.905,179534,20948,2016,2012-11-01,,2016-12-01,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
56416,VISA INC,CEO,59,18984.459,179534,20872,2017,2016-12-01,,2023-02-01,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
56416,VISA INC,CEO,60,15993.938,179534,20872,2018,2016-12-01,,2023-02-01,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
56416,VISA INC,CEO,61,19953.282,179534,20872,2019,2016-12-01,,2023-02-01,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
56416,VISA INC,CEO,62,26986.468,179534,20872,2020,2016-12-01,,2023-02-01,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
56416,VISA INC,CEO,63,34787.069,179534,20872,2021,2016-12-01,,2023-02-01,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
56416,VISA INC,CEO,64,30933.189,179534,20872,2022,2016-12-01,,2023-02-01,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
48280,VISA INC,CEO,48,31716.358,179534,45317,2023,2023-02-01,,,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NOT ELSEW",Transaction & Payment Processing Services,SP,V,4020,6099
37136,PHILIP MORRIS INTERNATIONAL,CEO,55,10906.612,179621,32598,2013,2002-01-01,,2021-05-05,CIGARETTES,Tobacco,SP,PM,3020,2111
37136,PHILIP MORRIS INTERNATIONAL,CEO,56,12183.291,179621,32598,2014,2002-01-01,,2021-05-05,CIGARETTES,Tobacco,SP,PM,3020,2111
37136,PHILIP MORRIS INTERNATIONAL,CEO,57,14500.568,179621,32598,2015,2002-01-01,,2021-05-05,CIGARETTES,Tobacco,SP,PM,3020,2111
37136,PHILIP MORRIS INTERNATIONAL,CEO,58,16284.462,179621,32598,2016,2002-01-01,,2021-05-05,CIGARETTES,Tobacco,SP,PM,3020,2111
37136,PHILIP MORRIS INTERNATIONAL,CEO,59,16218.034,179621,32598,2017,2002-01-01,,2021-05-05,CIGARETTES,Tobacco,SP,PM,3020,2111
37136,PHILIP MORRIS INTERNATIONAL,CEO,60,15648.637,179621,32598,2018,2002-01-01,,2021-05-05,CIGARETTES,Tobacco,SP,PM,3020,2111
37136,PHILIP MORRIS INTERNATIONAL,CEO,61,16821.451,179621,32598,2019,2002-01-01,,2021-05-05,CIGARETTES,Tobacco,SP,PM,3020,2111
37136,PHILIP MORRIS INTERNATIONAL,CEO,62,17079.717,179621,32598,2020,2002-01-01,,2021-05-05,CIGARETTES,Tobacco,SP,PM,3020,2111
47468,PHILIP MORRIS INTERNATIONAL,CEO,56,9776.374,179621,44582,2021,2021-05-05,,,CIGARETTES,Tobacco,SP,PM,3020,2111
47468,PHILIP MORRIS INTERNATIONAL,CEO,57,15775.108,179621,44582,2022,2021-05-05,,,CIGARETTES,Tobacco,SP,PM,3020,2111
47468,PHILIP MORRIS INTERNATIONAL,CEO,58,14499.072,179621,44582,2023,2021-05-05,,,CIGARETTES,Tobacco,SP,PM,3020,2111
51685,VERISK ANALYTICS INC,CEO,56,5091.009,180652,48319,2013,2013-04-01,,2022-05-25,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
51685,VERISK ANALYTICS INC,CEO,57,4249.376,180652,48319,2014,2013-04-01,,2022-05-25,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
51685,VERISK ANALYTICS INC,CEO,58,52934.763,180652,48319,2015,2013-04-01,,2022-05-25,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
51685,VERISK ANALYTICS INC,CEO,59,4737.688,180652,48319,2016,2013-04-01,,2022-05-25,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
51685,VERISK ANALYTICS INC,CEO,60,4770.573,180652,48319,2017,2013-04-01,,2022-05-25,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
51685,VERISK ANALYTICS INC,CEO,61,67026.41,180652,48319,2018,2013-04-01,,2022-05-25,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
51685,VERISK ANALYTICS INC,CEO,62,7334.369,180652,48319,2019,2013-04-01,,2022-05-25,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
51685,VERISK ANALYTICS INC,CEO,63,31609.797,180652,48319,2020,2013-04-01,,2022-05-25,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
51685,VERISK ANALYTICS INC,CEO,64,40965.805,180652,48319,2021,2013-04-01,,2022-05-25,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
60289,VERISK ANALYTICS INC,CEO,55,8392.016,180652,43050,2022,2022-05-25,,,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
60289,VERISK ANALYTICS INC,CEO,56,4446.618,180652,43050,2023,2022-05-25,,,MANAGEMENT CONSULTING SERVICES,Research & Consulting Services,SP,VRSK,2020,8742
49437,BROADCOM INC,CEO,61,50644.502,180711,10075,2013,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
49437,BROADCOM INC,CEO,62,35291.276,180711,10075,2014,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
49437,BROADCOM INC,CEO,63,69868.937,180711,10075,2015,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
49437,BROADCOM INC,CEO,64,54961.49,180711,10075,2016,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
49437,BROADCOM INC,CEO,65,137252.911,180711,10075,2017,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
49437,BROADCOM INC,CEO,66,54563.459,180711,10075,2018,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
49437,BROADCOM INC,CEO,67,60202.631,180711,10075,2019,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
49437,BROADCOM INC,CEO,68,465691.9,180711,10075,2020,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
49437,BROADCOM INC,CEO,69,169964.361,180711,10075,2021,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
49437,BROADCOM INC,CEO,70,60606.971,180711,10075,2022,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
49437,BROADCOM INC,CEO,71,161826.161,180711,10075,2023,2006-03-01,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,AVGO,4530,3674
48674,FORTINET INC,CEO,50,1080.17,183377,45673,2013,2000-10-01,,,PREPACKAGED SOFTWARE,Systems Software,SP,FTNT,4510,7372
48674,FORTINET INC,CEO,51,4990.903,183377,45673,2014,2000-10-01,,,PREPACKAGED SOFTWARE,Systems Software,SP,FTNT,4510,7372
48674,FORTINET INC,CEO,52,18529.585,183377,45673,2015,2000-10-01,,,PREPACKAGED SOFTWARE,Systems Software,SP,FTNT,4510,7372
48674,FORTINET INC,CEO,53,2790.053,183377,45673,2016,2000-10-01,,,PREPACKAGED SOFTWARE,Systems Software,SP,FTNT,4510,7372
48674,FORTINET INC,CEO,54,4202.101,183377,45673,2017,2000-10-01,,,PREPACKAGED SOFTWARE,Systems Software,SP,FTNT,4510,7372
48674,FORTINET INC,CEO,55,8267.486,183377,45673,2018,2000-10-01,,,PREPACKAGED SOFTWARE,Systems Software,SP,FTNT,4510,7372
48674,FORTINET INC,CEO,56,10039.057,183377,45673,2019,2000-10-01,,,PREPACKAGED SOFTWARE,Systems Software,SP,FTNT,4510,7372
48674,FORTINET INC,CEO,57,6481.145,183377,45673,2020,2000-10-01,,,PREPACKAGED SOFTWARE,Systems Software,SP,FTNT,4510,7372
48674,FORTINET INC,CEO,58,8057.336,183377,45673,2021,2000-10-01,,,PREPACKAGED SOFTWARE,Systems Software,SP,FTNT,4510,7372
48674,FORTINET INC,CEO,59,22004.368,183377,45673,2022,2000-10-01,,,PREPACKAGED SOFTWARE,Systems Software,SP,FTNT,4510,7372
63489,GENERAC HOLDINGS INC,CEO,41,6580.952,183736,58031,2013,2008-09-30,,,MOTORS AND GENERATORS,Electrical Components & Equipment,SP,GNRC,2010,3621
63489,GENERAC HOLDINGS INC,CEO,42,8656.903,183736,58031,2014,2008-09-30,,,MOTORS AND GENERATORS,Electrical Components & Equipment,SP,GNRC,2010,3621
63489,GENERAC HOLDINGS INC,CEO,43,5858.006,183736,58031,2015,2008-09-30,,,MOTORS AND GENERATORS,Electrical Components & Equipment,SP,GNRC,2010,3621
63489,GENERAC HOLDINGS INC,CEO,44,21339.477,183736,58031,2016,2008-09-30,,,MOTORS AND GENERATORS,Electrical Components & Equipment,SP,GNRC,2010,3621
63489,GENERAC HOLDINGS INC,CEO,45,3249.966,183736,58031,2017,2008-09-30,,,MOTORS AND GENERATORS,Electrical Components & Equipment,SP,GNRC,2010,3621
63489,GENERAC HOLDINGS INC,CEO,46,4203.718,183736,58031,2018,2008-09-30,,,MOTORS AND GENERATORS,Electrical Components & Equipment,SP,GNRC,2010,3621
63489,GENERAC HOLDINGS INC,CEO,47,4300.933,183736,58031,2019,2008-09-30,,,MOTORS AND GENERATORS,Electrical Components & Equipment,SP,GNRC,2010,3621
63489,GENERAC HOLDINGS INC,CEO,48,5625.575,183736,58031,2020,2008-09-30,,,MOTORS AND GENERATORS,Electrical Components & Equipment,SP,GNRC,2010,3621
63489,GENERAC HOLDINGS INC,CEO,49,5849.737,183736,58031,2021,2008-09-30,,,MOTORS AND GENERATORS,Electrical Components & Equipment,SP,GNRC,2010,3621
63489,GENERAC HOLDINGS INC,CEO,50,21394.608,183736,58031,2022,2008-09-30,,,MOTORS AND GENERATORS,Electrical Components & Equipment,SP,GNRC,2010,3621
45013,CBOE GLOBAL MARKETS INC,CEO,50,5575.614,184500,42377,2013,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
45013,CBOE GLOBAL MARKETS INC,CEO,51,4366.757,184500,42377,2014,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
45013,CBOE GLOBAL MARKETS INC,CEO,52,4799.282,184500,42377,2015,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
45013,CBOE GLOBAL MARKETS INC,CEO,53,5739.166,184500,42377,2016,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
45013,CBOE GLOBAL MARKETS INC,CEO,54,9849.029,184500,42377,2017,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
45013,CBOE GLOBAL MARKETS INC,CEO,55,8516.058,184500,42377,2018,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
45013,CBOE GLOBAL MARKETS INC,CEO,56,8138.666,184500,42377,2019,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
45013,CBOE GLOBAL MARKETS INC,CEO,57,8953.019,184500,42377,2020,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
45013,CBOE GLOBAL MARKETS INC,CEO,58,10596.077,184500,42377,2021,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
45013,CBOE GLOBAL MARKETS INC,CEO,59,11915.247,184500,42377,2022,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
45013,CBOE GLOBAL MARKETS INC,CEO,60,7057.446,184500,42377,2023,2013-05-23,,2023-09-18,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES",Financial Exchanges & Data,SP,CBOE,4020,6200
66375,NXP SEMICONDUCTORS NV,CEO,62,3814.034,184725,15587,2013,2009-01-01,,2020-05-27,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
66375,NXP SEMICONDUCTORS NV,CEO,63,5389.322,184725,15587,2014,2009-01-01,,2020-05-27,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
66375,NXP SEMICONDUCTORS NV,CEO,64,4512.657,184725,15587,2015,2009-01-01,,2020-05-27,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
66375,NXP SEMICONDUCTORS NV,CEO,65,3434.463,184725,15587,2016,2009-01-01,,2020-05-27,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
66375,NXP SEMICONDUCTORS NV,CEO,66,3845.829,184725,15587,2017,2009-01-01,,2020-05-27,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
66375,NXP SEMICONDUCTORS NV,CEO,67,5036.19,184725,15587,2018,2009-01-01,,2020-05-27,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
66375,NXP SEMICONDUCTORS NV,CEO,68,20558.002,184725,15587,2019,2009-01-01,,2020-05-27,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
66370,NXP SEMICONDUCTORS NV,CEO,51,16960.229,184725,60463,2020,2020-05-27,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
66370,NXP SEMICONDUCTORS NV,CEO,52,25282.207,184725,60463,2021,2020-05-27,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
66370,NXP SEMICONDUCTORS NV,CEO,53,20771.851,184725,60463,2022,2020-05-27,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
66370,NXP SEMICONDUCTORS NV,CEO,54,20702.893,184725,60463,2023,2020-05-27,,,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,NXPI,4530,3674
65138,TESLA INC,CEO,41,43.9,184996,59417,2013,2008-10-01,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,TSLA,2510,3711
65138,TESLA INC,CEO,42,35.36,184996,59417,2014,2008-10-01,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,TSLA,2510,3711
65138,TESLA INC,CEO,43,37.584,184996,59417,2015,2008-10-01,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,TSLA,2510,3711
65138,TESLA INC,CEO,44,1340149.856,184996,59417,2016,2008-10-01,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,TSLA,2510,3711
65138,TESLA INC,CEO,45,49.92,184996,59417,2017,2008-10-01,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,TSLA,2510,3711
65138,TESLA INC,CEO,46,56.38,184996,59417,2018,2008-10-01,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,TSLA,2510,3711
65138,TESLA INC,CEO,47,23.76,184996,59417,2019,2008-10-01,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,TSLA,2510,3711
65138,TESLA INC,CEO,48,0,184996,59417,2020,2008-10-01,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,TSLA,2510,3711
65138,TESLA INC,CEO,49,23452910.176,184996,59417,2021,2008-10-01,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,TSLA,2510,3711
65138,TESLA INC,CEO,50,0,184996,59417,2022,2008-10-01,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,TSLA,2510,3711
66569,TARGA RESOURCES CORP,CEO,53,2469.776,185532,19042,2013,2012-01-01,,2020-03-01,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
66569,TARGA RESOURCES CORP,CEO,54,3658.973,185532,19042,2014,2012-01-01,,2020-03-01,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
66569,TARGA RESOURCES CORP,CEO,55,2786.828,185532,19042,2015,2012-01-01,,2020-03-01,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
66569,TARGA RESOURCES CORP,CEO,56,3725.529,185532,19042,2016,2012-01-01,,2020-03-01,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
66569,TARGA RESOURCES CORP,CEO,57,5321.894,185532,19042,2017,2012-01-01,,2020-03-01,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
66569,TARGA RESOURCES CORP,CEO,58,13481.602,185532,19042,2018,2012-01-01,,2020-03-01,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
66569,TARGA RESOURCES CORP,CEO,59,12460.549,185532,19042,2019,2012-01-01,,2020-03-01,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
66566,TARGA RESOURCES CORP,CEO,42,12102.595,185532,60639,2020,2020-03-01,,,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
66566,TARGA RESOURCES CORP,CEO,43,14691.94,185532,60639,2021,2020-03-01,,,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
66566,TARGA RESOURCES CORP,CEO,44,15202.542,185532,60639,2022,2020-03-01,,,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
66566,TARGA RESOURCES CORP,CEO,45,14191.63,185532,60639,2023,2020-03-01,,,NATURAL GAS TRANSMISSION AND DISTRIBUTION,Oil & Gas Storage & Transportation,SP,TRGP,1010,4923
44347,HUNTINGTON INGALLS IND INC,CEO,53,7035.234,186310,19390,2013,2011-03-31,,2022-03-01,SHIP AND BOAT BUILDING AND REPAIRING,Aerospace & Defense,SP,HII,2010,3730
44347,HUNTINGTON INGALLS IND INC,CEO,54,10148.26,186310,19390,2014,2011-03-31,,2022-03-01,SHIP AND BOAT BUILDING AND REPAIRING,Aerospace & Defense,SP,HII,2010,3730
44347,HUNTINGTON INGALLS IND INC,CEO,55,16125.093,186310,19390,2015,2011-03-31,,2022-03-01,SHIP AND BOAT BUILDING AND REPAIRING,Aerospace & Defense,SP,HII,2010,3730
